Price,Tenure,Property_Type,Built_Up,Furnishing,Bedroom,Bathroom,Area,classification
300000,0,3,960,2,3,2,13,1
590000,0,9,785,1,2,2,13,1
475000,0,9,1313,1,4,2,14,1
1000000,0,9,1500,0,4,2,14,1
510000,0,9,1341,1,4,2,13,1
538000,1,9,1346,2,4,3,13,1
390000,0,4,912,2,3,2,13,1
460000,1,6,1980,2,4,4,7,1
850000,0,6,1650,1,3,3,13,1
608000,0,6,1400,0,4,3,13,1
190000,0,9,1023,2,3,2,13,1
485000,0,8,2750,2,4,4,9,1
140000,0,3,650,2,3,2,14,1
699000,0,9,500,0,2,1,3,1
280000,0,6,1100,2,3,2,10,1
1050000,0,9,1450,0,3,2,10,1
1050000,0,9,1450,0,3,2,10,1
650000,0,6,2300,1,4,2,13,1
790000,0,4,953,1,2,2,14,1
360000,0,9,920,2,3,2,14,1
1050000,0,9,1324,0,3,2,14,1
1395000,0,9,2750,1,4,4,13,1
518000,1,9,979,0,3,2,13,1
800000,0,9,1164,0,3,2,14,1
648000,0,9,1138,1,4,2,14,1
390000,0,4,665,1,2,2,13,1
534000,0,5,1052,1,2,2,14,1
324000,0,4,650,2,2,2,13,1
620000,0,9,1105,1,3,2,14,1
520000,1,9,1778,0,3,2,13,1
600000,0,9,1021,1,2,2,14,1
380000,0,4,665,2,2,2,13,1
335000,0,6,775,1,3,1,13,1
848000,0,6,2500,1,5,4,14,1
290000,1,9,1190,0,3,2,13,1
329000,0,6,1120,0,3,2,13,1
375000,0,3,805,1,3,2,13,1
432000,0,9,1101,1,3,2,13,1
288000,0,10,860,2,3,2,13,1
87000,0,3,792,2,3,1,13,1
439000,0,9,900,1,2,2,10,1
80000,0,3,650,1,3,2,13,1
260000,0,9,780,2,3,2,14,1
480000,0,9,743,1,2,2,13,1
87662,0,3,550,2,2,1,14,1
695000,0,6,1540,2,4,3,13,1
529000,0,9,1400,0,3,3,14,1
620000,0,6,2300,1,4,4,13,1
680000,0,6,1766,1,4,3,13,1
475000,0,9,960,0,3,2,13,1
525000,0,6,1400,1,2,1,13,1
586000,0,9,998,1,2,2,14,1
580000,0,6,1800,2,4,3,13,1
498000,0,9,1007,1,2,2,13,1
300000,0,3,960,2,3,2,13,1
280000,0,9,619,2,2,2,10,1
380000,0,6,1100,2,3,2,13,1
475000,0,9,700,1,2,1,14,1
338000,0,9,700,2,2,2,13,1
1050000,0,9,1450,0,3,2,10,1
455000,0,9,1087,2,3,2,10,1
810000,0,4,1400,1,3,3,14,1
211000,0,3,870,2,3,2,13,1
538000,1,9,1346,2,4,3,13,1
453000,0,9,1325,1,3,2,14,1
437000,0,9,1550,1,4,4,13,1
177000,0,3,1062,1,3,2,14,1
730000,0,9,1200,1,3,3,13,1
230000,0,9,1195,2,3,2,14,1
990000,0,9,1548,1,4,3,14,1
350000,1,9,1100,0,3,2,13,1
259000,0,9,925,2,3,2,14,1
656000,0,9,1370,1,5,3,14,1
657000,0,9,850,1,2,2,14,1
490000,0,9,903,0,3,2,13,1
486000,0,6,1943,1,4,3,13,1
88000,0,3,506,1,2,1,14,1
498000,0,6,1650,2,4,3,13,1
888000,0,9,1025,0,3,2,14,1
540000,0,3,1302,0,3,2,13,1
240000,0,9,1010,2,3,2,13,1
619000,0,9,1347,1,2,2,14,1
570000,0,6,1300,1,4,3,13,1
488000,0,6,1200,1,5,3,13,1
300000,0,3,868,1,3,2,13,1
324000,0,10,2000,1,4,2,1,1
850000,0,6,3100,1,4,3,13,1
1100000,0,9,1409,0,4,2,14,1
368000,0,6,1010,1,3,2,13,1
388000,1,9,964,1,3,2,13,1
670000,0,6,1987,1,4,3,13,1
1390000,0,10,3700,2,5,4,13,1
428000,0,9,868,0,3,3,14,1
99500,0,3,650,0,3,2,13,1
718000,0,8,2299,0,4,3,13,1
931500,0,4,1509,1,4,4,13,1
1050000,0,9,1450,0,3,2,10,1
999000,0,9,1676,0,3,2,14,1
520000,0,9,1200,2,3,2,10,1
220000,0,3,855,2,3,2,13,1
560000,0,6,1300,2,4,2,13,1
567000,1,4,842,0,3,2,3,1
314000,0,4,1002,1,3,2,14,1
547000,0,6,2820,1,4,3,13,1
522000,1,6,1520,1,4,3,13,1
240000,0,3,1012,2,3,2,13,1
450000,0,9,935,2,3,2,14,1
318000,0,3,600,1,2,1,14,1
799000,0,6,2100,1,4,3,13,1
330000,0,6,1170,1,4,3,13,1
373000,0,9,1303,2,3,2,11,1
650000,0,6,1800,1,4,2,14,1
638000,0,9,1356,1,4,4,14,1
590000,0,9,1215,1,3,2,14,1
820000,1,9,1382,0,3,2,13,1
1050000,0,9,1450,0,3,2,10,1
138000,0,3,657,1,3,2,14,1
526000,0,6,2322,1,5,3,13,1
315000,0,6,900,2,2,2,14,1
250000,0,3,771,2,3,2,13,1
720000,0,6,1700,2,4,3,13,1
599000,0,9,1600,1,4,2,14,1
550000,0,9,1096,0,3,1,13,1
1012500,0,10,2615,1,5,4,13,1
364000,0,9,1373,2,3,2,13,1
719000,0,6,2000,2,4,3,13,1
195000,0,3,800,2,3,2,13,1
600000,0,6,1300,2,4,3,10,1
1050000,0,4,800,0,3,2,3,1
280000,0,9,1200,1,3,2,14,1
505000,0,9,1718,1,4,2,10,1
450000,0,9,1055,1,3,2,13,1
600000,0,9,904,1,2,2,14,1
680000,0,6,1750,1,4,3,13,1
416000,0,9,915,1,3,2,13,1
420000,1,9,1108,1,3,2,9,1
363000,0,9,950,2,3,3,13,1
580000,0,9,1613,2,4,2,10,1
580000,0,6,2000,1,4,3,13,1
123000,0,3,1484,2,4,2,13,1
265000,0,6,1512,2,3,2,10,1
399000,0,9,900,1,2,1,10,1
330000,0,2,1200,1,3,2,13,1
380000,0,6,1900,2,4,3,13,1
168000,0,3,733,2,3,2,14,1
730000,0,9,934,2,3,2,14,1
204000,0,9,818,1,3,2,13,1
1050000,0,9,1450,0,3,2,10,1
325000,0,3,940,2,3,2,14,1
725000,0,9,854,0,2,2,14,1
399000,0,9,900,1,2,1,10,1
263000,0,4,510,0,2,1,6,1
380000,0,9,1200,0,3,2,10,1
1050000,0,9,1450,0,3,2,10,1
649000,0,9,1260,1,3,2,13,1
463000,0,9,850,1,3,2,13,1
360000,0,6,1600,2,4,3,13,1
560000,0,6,1200,1,3,2,13,1
313000,0,6,1000,1,2,2,13,1
1300000,0,9,990,1,2,2,14,1
120000,0,3,570,2,3,1,14,1
766000,0,10,3556,1,5,4,6,1
613000,0,9,1183,1,4,2,13,1
460000,0,6,1530,1,4,3,13,1
200000,0,3,650,2,3,2,9,1
130000,0,3,678,2,3,1,13,1
507856,0,9,1100,2,3,2,14,1
1053000,0,9,1220,2,2,1,14,1
440000,0,9,1110,0,3,2,14,1
720000,0,5,1879,2,4,4,14,1
351000,0,3,1145,1,3,2,13,1
300000,0,3,960,2,3,2,13,1
800000,0,8,2200,1,5,3,14,1
390000,0,2,1091,1,3,2,13,1
1050000,0,9,1450,0,3,2,10,1
595000,0,9,1800,2,4,3,10,1
399000,0,6,1280,2,4,3,13,1
970000,0,8,2200,2,3,4,13,1
208000,0,3,1113,1,3,2,13,1
800000,0,6,1650,1,4,3,14,1
220000,0,3,957,2,3,2,13,1
445000,0,9,1333,2,3,2,10,1
700000,0,6,1810,1,4,3,13,1
788000,0,6,1650,1,5,3,13,1
1050000,0,9,1450,0,3,2,10,1
399000,0,9,750,0,2,1,13,1
405000,0,6,1539,2,4,3,11,1
650000,0,6,1350,2,4,3,13,1
650000,0,9,1200,0,3,2,14,1
405000,0,9,1323,2,3,2,13,1
220000,0,3,1039,1,3,2,13,1
760000,0,6,2250,1,5,4,14,1
288000,0,3,800,1,3,2,14,1
460000,0,9,1047,1,3,2,13,1
250000,0,6,1200,2,3,2,10,1
925000,0,9,1523,0,2,2,14,1
468000,0,4,665,0,2,2,13,1
324000,0,6,1100,1,4,2,9,1
320000,0,9,916,1,3,2,10,1
360000,0,5,993,1,2,2,13,1
880850,1,4,1285,1,4,2,14,1
800000,0,7,1880,0,5,3,13,1
580000,0,9,1232,1,3,2,14,1
379000,0,6,1980,1,4,3,13,1
1134000,0,4,1347,2,2,2,14,1
415000,0,9,966,1,3,2,14,1
538000,1,9,1346,2,4,3,13,1
1250000,0,9,1890,0,4,4,14,1
200000,0,3,818,2,3,2,13,1
379999,0,9,950,0,3,2,14,1
295000,0,3,820,1,3,2,14,1
1200000,0,9,1389,1,3,3,14,1
320000,1,3,800,2,3,2,13,1
736000,0,9,1548,1,4,3,14,1
375000,0,9,967,1,3,2,14,1
210000,0,3,842,1,3,2,13,1
238000,0,3,660,1,3,2,14,1
198000,0,3,650,1,2,1,14,1
418000,0,6,1540,1,4,3,7,1
538000,1,9,1346,2,4,3,13,1
430000,0,3,1032,1,3,2,14,1
460000,1,6,1885,2,5,3,13,1
350000,0,9,1091,2,3,2,14,1
198000,0,3,650,1,2,1,14,1
518000,1,9,979,0,3,2,13,1
538000,1,9,1346,2,4,3,13,1
320000,1,9,1120,0,3,2,13,1
675000,0,10,2520,2,4,3,8,1
198000,0,3,650,1,2,1,14,1
855000,0,9,1204,1,2,2,14,1
638000,0,9,1645,1,4,3,13,1
313500,0,6,1080,1,3,3,13,1
420000,0,6,1684,2,4,3,13,1
580000,0,9,1094,2,3,2,13,1
630000,0,6,2200,1,4,3,13,1
423000,1,6,2469,1,4,3,8,1
355000,0,9,580,0,2,1,13,1
718000,0,7,2300,0,4,3,13,1
568000,0,6,1250,1,4,3,13,1
420000,0,9,1120,1,3,2,14,1
200000,0,3,960,2,3,2,13,1
580000,0,6,1300,2,3,2,14,1
488000,0,9,1100,1,3,2,14,1
490000,0,9,645,0,2,2,13,1
515000,0,9,1200,2,3,2,10,1
364000,0,6,1100,1,4,3,13,1
432000,0,9,1085,1,3,2,13,1
718000,0,9,1348,1,3,2,13,1
538000,1,9,1346,2,4,3,13,1
580000,0,9,1200,1,3,2,14,1
500000,0,9,1516,2,4,2,10,1
547000,0,6,1600,1,4,3,14,1
1050000,0,9,1450,0,3,2,10,1
205000,0,3,700,2,3,2,10,1
300000,0,3,960,2,3,2,13,1
305000,0,9,1270,2,4,4,13,1
450000,1,9,1162,0,3,2,13,1
223000,0,3,800,1,3,2,13,1
306000,0,12,3900,1,5,3,9,1
308000,1,4,825,2,2,2,14,1
455000,0,9,1087,2,3,2,10,1
730000,0,8,1800,1,4,4,13,1
850000,0,9,720,0,2,2,14,1
580000,0,6,1800,1,4,2,13,1
375000,0,9,700,1,2,2,13,1
898000,0,6,1400,1,4,3,13,1
620000,0,6,1960,2,4,4,13,1
348000,0,9,995,2,3,2,14,1
409500,0,9,1022,2,3,2,13,1
1300000,0,9,1109,0,3,2,13,1
415000,1,6,2023,1,4,3,13,1
500000,0,9,1400,2,3,2,14,1
565000,0,9,904,1,2,2,14,1
1100000,0,9,795,0,3,2,14,1
399000,0,9,900,1,2,1,10,1
283000,0,9,1330,1,3,2,13,1
430000,0,9,1000,2,3,2,13,1
858000,0,9,1657,1,4,3,14,1
633600,0,9,1127,1,4,2,14,1
372000,0,6,1700,1,4,3,13,1
310000,0,9,1125,1,3,2,14,1
888000,0,6,2800,1,5,3,14,1
480000,0,9,1313,2,3,2,10,1
200000,0,3,520,1,2,1,14,1
460000,0,9,935,0,3,2,14,1
670000,0,9,1200,0,3,2,10,1
905000,0,6,2400,1,4,3,13,1
322000,0,9,887,1,3,2,13,1
1050000,0,9,1450,0,3,2,10,1
1050000,0,9,1450,0,3,2,10,1
880000,0,6,2000,1,4,3,13,1
560000,0,9,1300,2,3,2,13,1
450000,0,4,1009,1,3,2,14,1
640000,0,6,1750,1,4,2,14,1
518000,1,9,979,0,3,2,13,1
175000,1,3,703,1,3,2,14,1
350000,0,6,1760,2,4,3,13,1
1050000,0,9,1450,0,3,2,10,1
390000,0,9,1334,2,4,2,10,1
500000,1,6,1587,2,5,3,14,1
423000,0,4,750,1,3,2,13,1
439000,0,9,900,1,2,2,10,1
431000,0,6,2468,1,5,3,11,1
150000,0,9,750,2,3,2,10,1
399000,0,9,950,0,3,2,14,1
370000,0,9,980,0,3,2,14,1
335000,0,9,1150,1,3,2,14,1
360000,0,3,1090,0,3,2,13,1
750000,0,9,1449,0,3,3,14,1
618000,0,9,1500,2,3,2,14,1
170000,0,3,779,1,3,2,13,1
510000,0,6,1100,1,4,3,13,1
422322,1,5,868,1,3,2,14,1
475000,0,6,1500,1,4,3,13,1
445000,0,9,1333,2,3,2,10,1
790000,0,6,1300,2,4,3,13,1
1060000,0,9,1301,0,4,2,14,1
150000,0,3,650,2,3,2,13,1
518000,1,9,979,0,3,2,13,1
430000,0,9,855,2,2,2,14,1
450000,0,9,867,2,3,2,13,1
518000,1,9,1098,1,3,2,13,1
135000,0,3,750,1,3,2,14,1
200000,0,3,800,2,3,2,13,1
628000,0,6,1500,1,4,3,13,1
288000,0,9,900,1,3,2,13,1
308000,0,3,1100,2,3,2,13,1
388000,0,9,1114,1,3,2,13,1
444823,0,6,2583,2,4,4,12,1
554000,0,2,1918,1,4,3,13,1
608000,0,10,2200,1,4,3,13,1
560000,0,6,1650,1,4,3,14,1
165000,0,9,1313,2,3,2,10,1
370000,0,9,1055,1,3,2,13,1
632000,0,4,974,1,2,3,13,1
1050000,0,9,1450,0,3,2,10,1
499000,0,9,770,2,3,2,13,1
375000,1,9,1200,0,4,2,13,1
396000,0,6,1850,2,4,3,13,1
175000,0,3,658,1,3,2,13,1
100000,0,3,600,2,3,1,13,1
405000,0,9,1378,2,4,3,14,1
315000,0,9,1000,1,3,2,14,1
295000,0,9,619,2,2,2,10,1
295000,0,9,462,1,2,1,13,1
125000,0,3,752,1,3,2,13,1
409480,0,6,1100,2,3,2,13,1
390000,0,9,856,1,2,2,14,1
200000,0,3,786,2,3,2,13,1
591000,0,6,2000,1,4,3,13,1
635000,0,6,1300,1,3,2,14,1
198000,0,3,760,2,3,2,13,1
1050000,0,9,1450,0,3,2,10,1
300000,0,3,960,2,3,2,13,1
1050000,0,9,1450,0,3,2,10,1
140000,0,3,778,2,2,1,13,1
540000,0,9,1025,1,2,2,14,1
520000,0,9,1250,0,4,3,13,1
346000,0,2,1407,2,4,3,13,1
445000,0,6,1850,2,4,3,13,1
550000,0,9,1089,0,3,2,13,1
370000,0,9,1098,1,3,2,13,1
1050000,0,9,1450,0,3,2,10,1
180000,0,3,721,1,3,2,14,1
460000,0,9,1100,2,3,2,10,1
518000,1,9,979,0,3,2,13,1
1000000,0,9,1827,0,4,3,13,1
335000,0,6,2050,2,4,2,3,1
230000,0,9,962,2,3,2,14,1
220000,0,3,957,1,3,2,13,1
580000,0,9,1613,2,4,2,10,1
630000,0,9,1036,0,2,2,14,1
342000,0,9,800,1,3,2,14,1
656000,0,4,1210,1,3,3,14,1
1053000,0,4,1582,1,4,3,14,1
195000,0,3,650,2,3,2,14,1
361000,0,9,1346,1,3,2,13,1
800000,0,6,2180,1,4,4,13,1
550000,0,9,986,1,3,2,14,1
1400000,0,9,1427,0,2,3,14,1
1050000,0,9,1450,0,3,2,10,1
80000,0,3,609,2,2,2,13,1
538000,1,9,1346,2,4,3,13,1
495000,0,6,2000,1,5,3,13,1
280000,0,9,619,2,2,2,10,1
680000,0,6,1600,1,4,3,13,1
378000,0,9,936,1,3,2,13,1
403000,0,9,1005,1,3,2,13,1
125000,0,3,609,2,2,2,13,1
660000,0,6,2240,1,5,4,13,1
235000,0,9,650,0,2,2,13,1
415000,0,9,938,0,3,2,10,1
560000,0,9,1023,1,3,2,13,1
380000,0,6,860,1,3,3,14,1
499000,0,6,1500,1,4,3,13,1
736000,0,6,1447,2,4,3,13,1
145000,0,3,776,2,3,2,13,1
519000,0,8,2146,2,4,3,13,1
700000,0,6,2001,1,4,4,13,1
299000,0,9,1101,1,3,2,13,1
500000,0,7,1588,1,3,2,13,1
494000,0,6,1760,1,4,3,13,1
583000,0,6,1550,1,4,3,13,1
485000,0,2,1560,2,3,2,13,1
150000,0,9,750,2,3,2,10,1
295000,0,9,900,2,4,2,13,1
570000,0,6,1170,1,4,3,13,1
518000,1,9,979,0,3,2,13,1
315000,0,9,916,1,3,2,10,1
338000,0,3,1280,1,3,2,14,1
299000,0,3,1010,1,3,2,13,1
390000,0,9,1334,2,4,2,10,1
360000,0,9,1009,1,3,2,13,1
740000,0,9,2450,0,4,3,13,1
243000,0,6,1514,2,4,3,13,1
420000,0,6,950,1,3,2,13,1
260000,0,9,1060,2,4,2,13,1
390000,0,6,1680,1,4,3,13,1
518000,1,9,979,0,3,2,13,1
460000,0,9,935,0,3,2,14,1
252000,0,3,860,2,3,3,13,1
373500,0,9,1062,1,3,2,13,1
338000,0,4,950,1,3,2,13,1
393000,0,9,1066,0,3,2,13,1
149000,0,3,655,1,3,2,14,1
792000,0,4,880,0,2,1,14,1
1050000,0,9,1450,0,3,2,10,1
750000,0,6,2721,2,4,4,9,1
390000,0,6,1500,1,3,2,13,1
330000,0,3,915,2,3,2,13,1
450000,0,9,1260,1,4,2,13,1
300000,0,9,1050,0,3,2,13,1
1093500,0,6,2190,1,5,3,13,1
150000,0,3,520,2,2,1,14,1
198000,0,3,950,1,3,2,13,1
1053000,0,4,1194,1,2,2,14,1
950000,0,6,2532,2,4,2,10,1
1240000,0,10,7000,2,5,4,11,1
678000,0,6,1500,1,4,3,13,1
90000,0,3,650,2,3,2,13,1
1050000,0,9,1450,0,3,2,10,1
852800,0,9,1088,1,4,2,14,1
518000,1,9,979,0,3,2,13,1
518000,1,9,979,0,3,2,13,1
310000,0,9,1005,2,3,2,10,1
718000,0,6,2100,2,4,3,13,1
328000,0,9,927,1,3,2,14,1
218000,0,9,650,1,2,2,14,1
788000,0,2,1650,1,4,3,14,1
518000,1,9,979,0,3,2,13,1
598000,0,6,1600,1,4,3,13,1
518000,1,9,979,0,3,2,13,1
212000,0,9,1206,2,3,2,13,1
775000,0,2,2000,2,4,4,13,1
693000,0,12,2500,1,4,3,13,1
585000,1,6,2050,1,4,3,14,1
356000,0,4,1427,1,4,2,13,1
170000,0,3,667,1,3,1,13,1
1250000,0,9,1303,1,2,2,14,1
600000,1,6,1800,1,4,3,13,1
230000,0,9,850,1,3,2,13,1
1050000,0,9,1450,0,3,2,10,1
188000,0,3,650,2,3,2,14,1
615000,0,9,1875,1,5,3,14,1
1050000,0,9,1450,0,3,2,10,1
468000,0,5,1645,1,4,3,13,1
528000,0,7,1589,1,4,2,13,1
315000,0,9,916,1,3,2,10,1
502000,0,4,880,1,4,2,13,1
400000,0,9,1359,2,4,2,10,1
380000,0,2,1204,0,3,2,13,1
600000,0,6,1600,2,4,3,10,1
240000,1,9,883,2,3,2,13,1
600000,0,9,1088,0,2,2,13,1
680000,0,9,1250,0,2,2,14,1
636800,0,9,1124,1,4,2,14,1
200000,1,3,852,2,3,2,13,1
105000,0,3,808,2,3,2,13,1
158000,0,6,1001,2,3,2,10,1
457112,0,6,1196,2,4,2,13,1
462000,0,9,1903,1,5,2,13,1
409480,0,6,2000,2,4,3,13,1
452000,0,9,1025,1,2,2,14,1
630000,0,9,1338,1,3,2,9,1
700000,0,10,4056,2,5,4,13,1
570000,0,2,831,1,3,2,13,1
348000,0,3,725,2,3,2,13,1
450000,0,8,3288,2,4,4,9,1
388000,0,6,2138,1,4,2,13,1
500000,0,6,1100,1,4,3,13,1
663000,0,6,1080,1,4,3,14,1
150000,0,9,750,2,3,2,10,1
280000,0,9,916,2,3,2,13,1
448000,1,9,1098,1,3,2,13,1
588000,0,6,2780,2,4,4,13,1
150000,0,3,650,1,3,2,14,1
120000,1,3,680,2,3,2,6,1
1100000,0,9,1303,0,2,2,14,1
600000,0,6,2100,1,4,3,13,1
290000,0,3,868,0,3,2,13,1
324000,0,4,1102,2,3,2,13,1
350000,0,9,1012,2,3,2,14,1
460000,1,9,1042,2,3,2,14,1
825000,0,6,2400,1,4,2,14,1
249000,1,4,1048,2,3,2,13,1
526000,0,9,1086,1,3,2,13,1
1050000,0,9,1450,0,3,2,10,1
340000,0,3,815,1,3,3,13,1
999000,0,6,3933,0,4,3,13,1
1000000,0,9,1492,0,3,2,14,1
230000,0,9,820,1,3,2,14,1
1050000,0,6,3280,1,5,3,13,1
320000,0,9,700,2,2,2,14,1
780000,0,6,2000,1,4,3,13,1
300000,0,3,960,2,3,2,13,1
207000,0,3,947,2,3,2,13,1
568000,0,6,1400,1,3,2,13,1
720000,0,6,2190,2,5,4,13,1
740000,0,9,1391,1,4,3,14,1
513000,1,6,1100,2,3,3,14,1
1050000,0,9,1450,0,3,2,10,1
229000,1,3,838,2,3,2,14,1
560000,0,6,1800,1,4,3,13,1
280000,1,3,935,2,3,2,14,1
1130000,0,9,2648,1,4,4,14,1
315000,0,9,830,2,3,2,13,1
1000000,0,9,969,2,2,1,14,1
945000,1,9,1681,0,3,2,13,1
300000,0,3,960,2,3,2,13,1
700000,0,9,1454,1,4,2,14,1
400000,0,9,1174,2,3,2,10,1
629000,0,9,860,0,2,2,14,1
170000,0,3,750,1,3,2,14,1
538000,1,9,1346,2,4,3,13,1
900000,0,9,1600,1,3,2,14,1
980000,0,9,4800,1,4,3,10,1
402000,0,9,771,2,2,1,11,1
418000,0,9,1051,1,3,2,13,1
225000,0,3,870,0,3,2,13,1
950000,0,6,3850,2,5,4,13,1
218000,0,3,807,1,3,2,13,1
252000,0,4,1012,2,3,2,13,1
480000,0,9,1148,1,3,2,13,1
588000,0,9,1118,1,3,2,13,1
668000,1,9,1300,1,3,3,14,1
300000,0,3,960,2,3,2,13,1
277000,0,6,1548,1,3,3,6,1
420000,0,9,972,1,3,2,14,1
130000,0,3,655,2,3,2,14,1
440000,0,9,1100,0,3,2,10,1
130000,0,3,650,2,3,2,14,1
323500,0,6,1396,2,3,3,13,1
207000,0,3,750,1,3,2,13,1
445000,0,9,931,1,3,2,14,1
680000,0,9,1711,1,4,3,14,1
388000,0,2,1400,1,3,2,14,1
397172,0,9,920,1,3,2,14,1
315000,0,3,1288,0,3,2,13,1
300000,0,9,970,2,3,2,13,1
250000,0,3,1154,1,3,2,13,1
499999,0,6,1106,2,4,3,13,1
445000,1,4,1127,2,3,2,14,1
269999,0,9,800,1,3,2,13,1
1100000,0,9,1348,0,2,2,14,1
300000,0,3,960,2,3,2,13,1
560000,0,7,1850,2,4,4,13,1
1050000,0,9,1450,0,3,2,10,1
300000,0,9,984,1,3,2,14,1
430000,0,6,1100,2,3,2,14,1
1050000,0,9,1450,0,3,2,10,1
100000,0,3,650,2,3,2,13,1
450000,0,9,900,0,2,2,13,1
630000,0,9,969,1,3,2,13,1
538000,1,9,1346,2,4,3,13,1
207000,0,9,1003,2,3,2,14,1
460000,0,9,1100,2,3,2,10,1
348000,0,10,3700,1,5,4,8,1
330000,0,9,1260,2,3,2,13,1
270000,0,3,733,2,3,2,14,1
508000,0,9,1718,1,4,2,10,1
450000,1,3,1080,1,3,2,14,1
400000,0,9,1359,2,4,2,10,1
437500,0,6,2000,1,4,3,13,1
470000,0,9,1160,1,3,2,13,1
990000,0,9,1182,1,3,2,14,1
700000,0,9,1234,1,3,4,14,1
610000,0,9,812,2,3,3,14,1
460000,0,9,1333,2,3,2,10,1
294999,0,3,870,1,3,2,13,1
277000,0,4,1141,2,3,2,13,1
638000,0,6,1950,1,5,3,13,1
700000,0,9,1286,0,3,2,13,1
520000,0,9,1200,2,3,2,10,1
638000,0,9,814,1,2,2,13,1
699000,0,9,1500,0,3,2,13,1
126000,0,3,657,2,3,2,13,1
280000,0,9,743,0,3,2,13,1
320000,0,9,1005,2,3,2,10,1
598000,0,2,2200,1,3,3,13,1
580000,0,3,1080,0,3,2,13,1
378000,0,9,1097,1,3,2,11,1
380000,0,9,1138,1,3,2,14,1
800000,0,10,1650,0,3,3,13,1
538000,1,9,1346,2,4,3,13,1
310000,0,9,1153,1,5,3,13,1
633600,0,9,1156,1,4,2,14,1
442000,1,2,2246,1,3,3,13,1
335000,0,9,1013,1,2,2,13,1
1190000,0,7,3086,1,5,4,14,1
150000,0,3,850,0,3,2,13,1
528000,0,7,1588,1,4,2,14,1
360000,1,9,1259,1,3,2,13,1
538000,1,9,1346,2,4,3,13,1
510000,0,9,1441,2,4,3,10,1
278000,0,9,986,2,3,2,13,1
180000,0,3,780,2,3,2,13,1
400000,0,9,1174,2,3,2,10,1
472000,0,9,1389,1,4,3,13,1
800000,1,9,1382,0,3,2,13,1
508000,0,6,1300,1,3,2,14,1
290000,0,3,800,1,3,2,13,1
1050000,1,4,1488,2,3,3,13,1
360000,1,6,1000,1,3,2,13,1
600000,0,9,1229,0,3,4,13,1
200000,0,3,800,2,3,2,13,1
1400000,0,6,2570,1,5,4,13,1
639000,0,9,1120,1,4,2,14,1
1250000,1,6,2500,1,4,3,13,1
420000,0,4,933,1,4,2,13,1
230000,0,9,574,2,2,1,13,1
513000,0,6,1870,1,3,2,14,1
460000,0,4,1074,1,3,2,11,1
405000,0,4,1089,1,2,2,13,1
1050000,0,6,2399,1,4,3,13,1
423000,0,6,1440,1,3,3,13,1
280000,0,3,950,1,3,2,13,1
380000,0,9,990,1,2,2,13,1
780000,0,9,1392,0,3,2,14,1
548000,0,1,872,1,2,2,13,1
225000,0,3,713,2,3,2,13,1
256500,0,3,1324,2,4,2,14,1
295000,0,9,619,2,2,2,10,1
432000,0,4,1055,1,2,2,7,1
445000,0,6,1200,1,2,2,13,1
672000,1,6,2700,2,5,4,13,1
480000,0,6,1200,2,4,3,13,1
500000,0,9,1222,0,4,3,13,1
486000,0,6,1600,1,4,4,13,1
405000,0,9,938,0,3,2,10,1
100000,0,3,602,2,2,1,14,1
1050000,0,9,1450,0,3,2,10,1
255500,0,3,1140,2,5,3,13,1
680000,0,9,1269,2,4,2,14,1
499000,0,7,1888,2,4,3,13,1
1050000,0,9,1450,0,3,2,10,1
1050000,0,9,1450,0,3,2,10,1
518000,0,8,2146,2,5,3,13,1
288000,0,9,989,1,3,2,14,1
680000,0,6,2475,2,3,3,13,1
55000,0,3,657,2,3,2,13,1
500000,0,9,995,0,3,2,14,1
340000,0,3,1050,1,3,2,14,1
620000,0,9,1183,1,4,2,13,1
1050000,0,9,1450,0,3,2,10,1
520000,0,9,1516,2,4,2,10,1
657000,0,9,1148,1,4,2,14,1
520000,1,6,1885,2,5,3,13,1
324000,0,6,1966,2,4,3,13,1
1270000,0,6,2600,1,5,4,14,1
393700,0,9,817,2,3,2,13,1
1260000,0,9,1980,2,5,3,10,1
720000,0,9,978,0,3,2,13,1
280000,0,9,851,1,3,2,14,1
788000,0,6,1800,1,4,3,13,1
630000,0,9,1096,2,4,2,13,1
351000,0,3,1008,1,3,2,13,1
460000,0,9,1210,0,3,2,14,1
1180000,0,9,1411,0,2,2,14,1
538000,1,9,1346,2,4,3,13,1
700000,0,6,2000,1,4,3,13,1
280000,0,9,1025,1,3,2,10,1
850000,1,6,2500,1,5,4,14,1
462000,1,6,1500,1,4,3,14,1
295000,0,9,1207,1,3,2,14,1
850000,0,9,1523,1,3,3,14,1
660000,0,6,1800,1,5,3,14,1
262000,1,4,1109,2,3,2,13,1
267000,0,9,1020,2,3,2,13,1
450000,0,7,1098,2,3,2,13,1
310000,0,9,1241,0,3,2,13,1
330000,0,9,916,1,3,2,13,1
621000,0,9,1324,1,3,2,11,1
625000,0,9,1502,2,4,3,13,1
420000,0,6,1200,1,4,3,13,1
370000,0,2,1200,1,3,2,13,1
670000,0,4,1351,1,3,2,13,1
668000,0,9,1300,1,3,3,14,1
488000,0,6,1683,2,4,3,13,1
1050000,0,9,1450,0,3,2,10,1
373000,0,6,1943,2,4,4,13,1
385000,0,4,615,2,2,1,13,1
143500,1,3,1080,1,4,4,8,1
432000,0,9,1200,2,3,2,13,1
670000,0,9,1392,2,2,2,14,1
300000,0,3,960,2,3,2,13,1
1280000,0,6,3304,2,4,3,14,1
